1302389	2303056
1302389	30408074
1302424	1293098
1302424	1302424
1302424	1302424
1302424	1306249
1302424	1959778
1302441	1301185
1302512	1297854
1302534	1823410
1302648	1298051
1302648	1303781
1302648	1308201
1302648	1308393
1302648	1959778
1302681	1298712
1302769	24736526
1302867	10604892
1302867	1302867
1302867	1302867
1302867	1303218
1302867	1578572
1302867	3785958
1302904	1300389
1302904	1302904
1302904	1302904
1302904	1307532
1302904	3813779
1302904	3998369
1302950	1303196
1302977	1297854
1303012	2130529
1303184	1295344
1303193	2133148
1303196	1298278
1303196	1302950
1303196	1303196
1303196	1303196
1303196	1305143
1303196	1901822
1303203	1298898
1303203	1299782
1303203	1300359
1303203	1419918
1303203	4860078
1303203	6872273
1303218	1302867
1303394	1295409
1303482	1298272
1303676	1479894
1303717	2127388
1303781	1302648
1303783	1666889
1303783	6221409
1303835	1300265
1303835	1448687
1303835	1855629
1303835	3006076
1303835	4903625
1303896	1479894
1303896	1479903
1303896	3148571
1303896	3211323
1303896	3543759
1303913	1299036
1303987	1295469
1303987	1297952
1303987	1303987
1303987	1303987
1303987	2244265
1303987	3053316
1303987	4062922
1304009	1299828
1304023	3211323
1304192	1479894
1304369	1768619
1304382	1863361
1304420	1294671
1304465	1295675
1304465	1296519
1304465	1304465
1304465	1304465
1304465	1307100
1304465	1308338
1304642	2255999
1304726	2255999
1304820	1295570
1304820	1302339
1304820	1473919
1304820	26220725
1304820	4233871
1305143	1303196
1305179	1306392
1305180	1294691
1305180	1298278
1305197	1300389
1305197	1305197
1305197	1305197
1305197	1415213
1305197	1417370
1305197	6873331
1305225	1294713
1305283	1298272
1305343	1797811
1305355	1300741
1305440	1302101
1305440	1302360
1305440	1306123
1305440	27037539
1305440	4860078
1305582	1768619
1305625	1295570
1305625	1305625
1305625	1305625
1305625	1307100
1305625	22759752
1305625	4860078
1305655	2244265
1305667	1294671
1305690	1768619
1305695	26351526
1306098	1308355
1306098	1308743
1306098	1862185
1306098	2255999
1306098	2364091
1306105	1292633
1306105	1295469
1306105	1306105
1306105	1306105
1306105	4328442
1306113	3543759
1306123	1305440
1306123	1306123
1306123	1306123
1306123	1308722
1306123	2255992
1306123	4821046
1306133	1299035
1306133	1308587
1306133	1308805
1306133	1876081
1306133	2027938
1306207	3093279
1306249	1302424
1306255	1416437
1306336	2133148
1306392	1301881
1306392	1305179
1306392	1307100
1306392	2277993
1306392	3020755
1306416	2133148
1306506	1313473
1306506	1482853
1306564	1298278
1306564	1307371
1306564	1401573
1306564	1459387
1306564	2011120
1306564	2330215
1306891	2080422
1306992	1483971
1307100	1293147
1307100	1304465
1307100	1305625
1307100	1306392
1307100	1307371
1307100	1401573
1307106	1795594
1307163	1797811
1307221	1295409
1307221	1310159
1307331	1299036
1307331	1959778
1307371	1298871
1307371	1306564
1307371	1307100
1307371	1308252
1307371	1308749
1307372	1308355
1307372	1308587
1307372	1916516
1307374	1301185
1307404	1298272
1307456	1295570
1307456	1302170
1307456	1307645
1307456	1479874
1307456	3148297
1307532	1302904
1307645	1307456
1307694	1308201
1307726	2133148
1307740	1302389
1307740	1308201
1307740	1308345
1307740	27602077
1307740	4860078
1307762	1294671
1307830	3211323
1307868	26336253
1307906	1298712
1307906	1299374
1307981	2295794
1307991	2303845
1308034	1297747
1308034	1298155
1308034	1298391
1308034	1301022
1308034	1308295
1308034	2139418
1308034	26352361
1308035	1299998
1308201	1302648
1308201	1307694
1308201	1307740
1308201	1308201
1308201	1308201
1308201	1416728
1308201	1851857
1308211	1483445
1308211	1868857
1308211	2181462
1308211	2381074
1308211	3264844
1308223	2033962
1308252	1307371
1308295	1308034
1308295	1394163
1308295	1866131
1308295	1916516
1308295	2359442
1308296	2036118
1308338	1304465
1308345	1294159
1308345	1299035
1308345	1307740
1308345	1779880
1308345	1959778
1308355	1294279
1308355	1306098
1308355	1307372
1308355	1479903
1308355	3211018
1308356	2303845
1308393	1294159
1308393	1302648
1308417	1890784
1308587	1299374
1308587	1300359
1308587	1306133
1308587	1307372
1308587	1419918
1308587	4724739
1308722	1301105
1308722	1306123
1308722	1422952
1308722	1438851
1308743	1298003
1308743	1306098
1308743	1308743
1308743	1308743
1308743	1462467
1308743	2154734
1308749	1307371
1308805	1306133
1308912	1302389
1309226	2028870
1310159	1296700
1310159	1307221
1310159	1408130
1310159	2011120
1310159	3237764
1310166	2303845
1313473	1294208
1313473	1306506
1313473	1482707
1313473	30304041
1313473	3716798
1322851	1291847
1329936	1961963
1329938	1822266
1329962	1298898
1329962	1767088
1329962	2152965
1329962	26652816
1329962	4144556
1394163	1308295
1394470	1299035
1394470	1300389
1394470	1394470
1394470	1394470
1394470	1767002
1394470	4062922
1394831	27602077
1394831	5413772
1400665	1298644
1400665	1300741
1400665	1916516
1400665	1949645
1400665	21350556
1400665	25300674
1400666	1961963
1401573	1294691
1401573	1306564
1401573	1307100
1401573	1401573
1401573	1401573
1401573	1863361
1401573	1941310
1401573	2011120
1401684	1295344
1408130	1310159
1410695	3156600
1415213	1305197
1416437	1306255
1416437	1416437
1416437	1416437
1416437	1417945
1416437	1767002
1416437	3228421
1416728	1308201
1417304	1299782
1417304	1419547
1417304	21359619
1417304	4724739
1417304	5422105
1417370	1299036
1417370	1305197
1417370	1419918
1417945	1416437
1419052	1482853
1419416	1300359
1419416	2027938
1419547	1298272
1419547	1300741
1419547	1417304
1419918	1295344
1419918	1303203
1419918	1308587
1419918	1417370
1419918	2295794
1419918	5364905
1421928	3211323
1422283	3264820
1422952	1308722
1422963	2130529
1427343	1302389
1432824	1298623
1432972	1823410
1434272	1822266
1438024	1294208
1438024	1438024
1438024	1438024
1438024	1461066
1438024	1483445
1438024	2033873
1438851	1308722
1441602	1295344
1448687	1303835
1456468	3156600
1459387	1306564
1459387	1459387
1459387	1459387
1459387	1797811
1461066	1300265
1461066	1438024
1461066	1461066
1461066	1461066
1461408	2033962
1462467	1308743
1472247	1483971
1473919	1304820
1479874	1307456
1479894	1303676
1479894	1303896
1479894	1304192
1479894	1479896
1479894	1962340
1479896	1479894
1479903	1303896
1479903	1308355
1482673	3543759
1482707	1313473
1482853	1306506
1482853	1419052
1482853	1482853
1482853	1482853
1482853	1483445
1482853	2311159
1483445	1298623
1483445	1308211
1483445	1438024
1483445	1482853
1483445	1483971
1483705	2339415
1483971	1306992
1483971	1472247
1483971	1483445
1483971	1483982
1483971	2261764
1483982	1483971
1484663	2255992
1484760	1299048
1484760	1484760
1484760	1484760
1484760	2027938
1484760	2039789
1484760	26748223
1493669	1297942
1493669	1300785
1493669	1779880
1493669	1813498
1493669	2128921
1498717	1864740
1498717	2028870
1513408	1864740
1578572	1302867
1666889	1296629
1666889	1301222
1666889	1303783
1666889	1779880
1666889	3298834
1762699	26782656
1765623	1301185
1765848	1292450
1765848	20254219
1765848	22759660
1765848	26895406
1765848	2976123
1767002	1394470
1767002	1416437
1767002	1767002
1767002	1767002
1767002	3364630
1767088	1329962
1768619	1304369
1768619	1305582
1768619	1305690
1768619	1962057
1768619	3785958
1772424	1298623
1777200	3151703
1777420	3670447
1779880	1308345
1779880	1493669
1779880	1666889
1779880	1901822
1779880	2133148
1790577	1300389
1790577	26782656
1795594	1295316
1795594	1298898
1795594	1301155
1795594	1307106
1795594	1795594
1795594	1795594
1797811	1305343
1797811	1307163
1797811	1459387
1797811	1797811
1797811	1797811
1797811	3928370
1797848	6008290
1800766	2339415
1813498	1493669
1822266	1297923
1822266	1329938
1822266	1434272
1822266	2009547
1822266	2033873
1823410	1298278
1823410	1300453
1823410	1300572
1823410	1302534
1823410	1432972
1851857	1308201
1852016	2130529
1855629	1303835
1859036	6221409
1862185	10764042
1862185	1301283
1862185	1306098
1862185	26980266
1862185	27069427
1863361	1295987
1863361	1304382
1863361	1401573
1863361	1863361
1863361	1863361
1863361	3143967
1864740	1294208
1864740	1301873
1864740	1498717
1864740	1513408
1864740	2080578
1866131	1299374
1866131	1308295
1868857	1308211
1869829	1294691
1872205	3670447
1876081	1300741
1876081	1306133
1889140	6008290
1890784	1296089
1890784	1298278
1890784	1308417
1890784	1890784
1890784	1890784
1892592	5413772
1901822	1300785
1901822	1303196
1901822	1779880
1901822	2277133
1901822	2351416
1914928	3543759
1916516	1299374
1916516	1300741
1916516	1307372
1916516	1308295
1916516	1400665
1917010	2080422
1917010	2139418
1941310	1401573
1941310	26309969
1941310	3182495
1941310	5318665
1941310	6890737
1949645	1400665
1959778	1299828
1959778	1302424
1959778	1302648
1959778	1307331
1959778	1308345
1960298	1294713
1961963	1302101
1961963	1329936
1961963	1400666
1961963	1961963
1961963	1961963
1961963	25853727
1962057	1768619
1962340	1479894
1971902	2033962
19944106	3151703
19965274	26271893
19965277	2036118
19965278	26271893
1999680	2028870
2006169	2255992
2009547	1822266
2011120	1306564
2011120	1310159
2011120	1401573
2011120	2033962
2011120	2036118
20254219	1765848
2027938	1306133
2027938	1419416
2027938	1484760
2027938	2976123
2027938	3041806
2027938	4111346
2027948	26707077
2028870	1294208
2028870	1299884
2028870	1309226
2028870	1498717
2028870	1999680
2033873	1438024
2033873	1822266
2033873	2033873
2033873	2033873
2033873	3093279
2033958	2036118
2033962	1302197
2033962	1308223
2033962	1461408
2033962	1971902
2033962	2011120
2036118	1301168
2036118	1308296
2036118	19965277
2036118	2011120
2036118	2033958
2039789	1484760
20452308	1295344
20515018	26351526
2059225	1291847
2079632	3603965
2080133	1299048
2080133	1300303
2080133	2263112
2080133	27037539
2080133	2997155
2080422	1295374
2080422	1300883
2080422	1306891
2080422	1917010
2080422	4903625
2080578	1864740
2124718	1297747
2124718	1299048
2124718	1302101
2124718	2124718
2124718	2124718
2124718	6873331
2124737	27602077
21248460	3151703
2127388	1299120
2127388	1302101
2127388	1303717
2127388	4942778
2128921	1493669
2130529	1303012
2130529	1422963
2130529	1852016
2130529	22759752
2130529	25794302
2133148	1303193
2133148	1306336
2133148	1306416
2133148	1307726
2133148	1779880
21350556	1400665
21359619	1417304
2136122	3093279
2139286	1295409
2139418	1297747
2139418	1300575
2139418	1308034
2139418	1917010
2139418	3063810
2142151	3156600
2144584	1298712
2152965	1329962
2154734	1308743
2154734	3151703
2181462	1308211
2244265	1292624
2244265	1295419
2244265	1295469
2244265	1303987
2244265	1305655
2255992	1306123
2255992	1484663
2255992	2006169
2255992	2255992
2255992	2255992
2255992	4896304
2255992	6872273
2255999	1304642
2255999	1304726
2255999	1306098
2255999	26299410
2255999	3737278
2261764	1483971
2263112	2080133
22759660	1765848
22759752	1294159
22759752	1305625
22759752	2130529
22759752	22759752
22759752	22759752
22759752	26271893
2277133	1901822
2277993	1306392
2295794	1307981
2295794	1419918
2295794	2295794
2295794	2295794
2295794	26593931
2295794	3057946
2303056	1302389
2303845	1298846
2303845	1307991
2303845	1308356
2303845	1310166
2303845	2303845
2303845	2303845
2311159	1482853
2311802	1294691
23126901	1294713
2330215	1293098
2330215	1300265
2330215	1306564
2330215	2364091
2330215	30299292
2333794	5413772
2339415	1300508
2339415	1302360
2339415	1483705
2339415	1800766
2339415	5366664
2351416	1901822
2359442	1308295
2364091	1295469
2364091	1306098
2364091	2330215
2364091	25975323
2364091	3532292
2381074	1308211
24695277	24736526
24736526	10763164
24736526	1302769
24736526	24695277
24736526	27037539
24736526	4728342
25300674	1400665
25709273	3603965
25780584	4922789
25794302	2130529
25798222	1291543
25798222	25798222
25798222	25798222
25798222	4707585
25798222	4821046
25798448	1299782
25798448	26389069
25798448	26728669
25798448	27121234
25798448	3142736
25805741	25805741
25805741	25805741
25805741	25975323
25805741	26862259
25805741	3993588
25805741	5908477
25853727	1961963
25951720	26961002
25964071	1293098
25964071	25964071
25964071	25964071
25964071	27038183
25964071	27605698
25975323	2364091
25975323	25805741
25975323	26336253
25975323	26961002
25975323	4922789
26220725	1304820
26235351	4111346
26259634	5044748
26271893	19965274
26271893	19965278
26271893	22759752
26271893	3406437
26271893	5308265
26299410	2255999
26309969	1941310
26336253	1301381
26336253	1307868
26336253	25975323
26336253	26336253
26336253	26336253
26336253	3998385
26351526	1305695
26351526	20515018
26351526	26351526
26351526	26351526
26351526	26857170
26352361	1308034
26356196	3264820
26369857	4922789
26389069	25798448
26426099	1296436
26426099	26426099
26426099	26426099
26426099	3041806
26426099	3264820
26593931	2295794
26594009	27602077
26605946	1294713
26639958	26791352
26652816	1329962
26662192	5044748
26707077	10733376
26707077	1298846
26707077	2027948
26707077	26707077
26707077	26707077
26728669	25798448
26748223	1484760
26782656	1298382
26782656	1762699
26782656	1790577
26782656	26857170
26782656	3532614
26791352	26639958
26791352	26791352
26791352	26791352
26791352	26908337
26791352	3532292
26806316	26828019
26828019	1291543
26828019	26806316
26828019	26828019
26828019	26828019
26828019	6557019
26857170	26351526
26857170	26782656
26857170	26857170
26857170	26857170
26857170	3148571
26862259	25805741
26895406	1765848
26908337	26791352
26961002	25951720
26961002	25975323
26961002	26961002
26961002	26961002
26961002	3395460
26966580	6984061
26980266	1862185
27037539	1294671
27037539	1299036
27037539	1305440
27037539	2080133
27037539	24736526
27038183	25964071
27038183	27038183
27038183	27038183
27038183	27092785
27069427	1862185
27092785	27038183
27121234	25798448
27135550	27135550
27135550	27135550
27135550	30280011
27602077	1307740
27602077	1394831
27602077	2124737
27602077	26594009
27602077	6873331
27605698	25964071
27605698	27605698
27605698	27605698
27605698	5044739
2976123	1300359
2976123	1765848
2976123	2027938
2976123	3041806
2976123	3156600
2997155	2080133
3006076	1303835
3020755	1306392
30280011	27135550
30280011	30299292
30280011	30306436
30280011	3151703
30299292	1291543
30299292	1297747
30299292	2330215
30299292	30280011
30299292	30306436
30304041	1313473
30306436	30280011
30306436	30299292
30306436	30306436
30306436	30306436
30408074	1302389
3041806	1299035
3041806	2027938
3041806	26426099
3041806	2976123
3041806	3785958
3053316	1303987
3057946	2295794
3063810	2139418
3093279	1306207
3093279	2033873
3093279	2136122
3093279	3093279
3093279	3093279
3142736	25798448
3143967	1863361
3148297	1307456
3148571	1293147
3148571	1299035
3148571	1303896
3148571	26857170
3148571	5318665
3151703	1777200
3151703	19944106
3151703	21248460
3151703	2154734
3151703	30280011
3156600	1301034
3156600	1410695
3156600	1456468
3156600	2142151
3156600	2976123
3182495	1941310
3211018	1308355
3211323	1303896
3211323	1304023
3211323	1307830
3211323	1421928
3211323	4328444
3228421	1416437
3237764	1310159
3239706	3364630
3264820	1422283
3264820	26356196
3264820	26426099
3264820	3302561
3264820	4223304
3264844	1308211
3298834	1666889
3302561	3264820
3364630	1767002
3364630	3239706
3364630	3725959
3364630	4072755
3364630	4176665
3395460	26961002
3406437	26271893
3406779	5675910
3421496	5413772
3532292	2364091
3532292	26791352
3532292	3532292
3532292	3532292
3532292	3603965
3532614	26782656
3543759	1303896
3543759	1306113
3543759	1482673
3543759	1914928
3543759	3543759
3543759	3543759
3603965	2079632
3603965	25709273
3603965	3532292
3603965	3603965
3603965	3603965
3603965	4145506
3670447	1292506
3670447	1302360
3670447	1777420
3670447	1872205
3716798	1313473
3718447	6221409
3725959	3364630
3737278	2255999
3785958	1302867
3785958	1768619
3785958	3041806
3785958	3785958
3785958	3785958
3813779	1302904
3901443	6008290
3928370	1797811
3928370	6872273
3993588	25805741
3998369	1302904
3998385	26336253
4011164	4111346
4062922	1303987
4062922	1394470
4072755	3364630
4111346	10763157
4111346	2027938
4111346	26235351
4111346	4011164
4111346	4111346
4111346	4111346
4144556	1329962
4145506	3603965
4176665	3364630
4223304	3264820
4233871	1304820
4328442	1306105
4328444	3211323
4707585	25798222
4724739	1308587
4724739	1417304
4728342	24736526
4821046	1306123
4821046	25798222
4860078	1299374
4860078	1300265
4860078	1303203
4860078	1305440
4860078	1305625
4860078	1307740
4888094	1299828
4889471	6008290
4896304	2255992
4903625	1293098
4903625	1295374
4903625	1303835
4903625	2080422
4903625	5675910
4922789	25780584
4922789	25975323
4922789	26369857
4922789	4922789
4922789	4922789
4942778	2127388
5044739	27605698
5044748	1297747
5044748	26259634
5044748	26662192
5044748	5044748
5044748	5044748
5044748	5154496
5154496	5044748
5290705	1297854
5308265	26271893
5318665	1941310
5318665	3148571
5355365	1294671
5364905	1419918
5364905	5364905
5364905	5364905
5366664	2339415
5413772	1295469
5413772	1394831
5413772	1892592
5413772	2333794
5413772	3421496
5422105	1417304
5675910	3406779
5675910	4903625
5675910	5675910
5675910	5675910
5908477	25805741
6008290	1294208
6008290	1797848
6008290	1889140
6008290	3901443
6008290	4889471
6221409	1296436
6221409	1299782
6221409	1303783
6221409	1859036
6221409	3718447
6534064	1299036
6557019	26828019
6872273	1303203
6872273	2255992
6872273	3928370
6872273	6872273
6872273	6872273
6873331	1305197
6873331	2124718
6873331	27602077
6890737	1941310
6984061	10772258
6984061	1302360
6984061	26966580
6984061	6984061
6984061	6984061
